"music_id","seq","line1","line2","line3","line4","line5","line6"
"22","11","1,1/_,_/_,17/_,_/0,1/_,_/_,17/_,_/_,17/_,_/0,1/_,_/5,1/_,_/_,17/0,1/_,_/1,1/_,_/17,1/_,_/_,17/_,_/17,1/_,_/_,17/_,_/17,1/_,_/13,1/_,_/10,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,_/10,1/_,_/_,17/_,_/10,1/_,_/_,17/_,_/10,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,_/_,_/7,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,_/_,_/15,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/0,1/_,17/0,1/_,_/0,1/_,17/0,1/_,17/0,1/_,_/0,1/_,_/0,1/_,17/0,1/_,_/_,_/0,1/_,_/0,1/_,17/0,1/_,_/0,1/_,17/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,_/1,1/_,_/_,17/_,_/1,1/_,_/_,17/_,_/1,1/_,_/_,_/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","12","10,1/_,_/9,1/_,_/_,_/_,_/9,1/_,_/_,_/_,_/9,1/_,_/17,1/_,_/9,1/_,_/_,_/12,1/_,_/10,1/_,_/_,_/_,_/10,1/_,_/_,_/_,_/10,1/_,_/17,1/_,_/10,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/5,1/_,_/3,1/_,_/_,_/_,_/3,1/_,_/_,_/_,_/3,1/_,_/10,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/6,1/_,_/_,_/_,_/6,1/_,_/_,_/_,_/6,1/_,_/_,_/_,_/6,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/7,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","12,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/19,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","0,1/_,_/3,1/_,_/0,1/_,_/3,1/_,_/0,1/_,_/3,1/_,_/0,1/_,_/3,1/_,_/_,_/1,1/_,_/1,1/_,_/1,1/_,_/1,1/_,_/1,1/_,_/1,1/_,_/1,1/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","13","13,1/_,_/12,1/_,_/_,17/_,_/0,1/_,_/_,17/_,_/0,1/_,_/17,1/_,_/0,1/_,_/_,_/14,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/15,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,17/_,_/17,1/_,_/_,17/_,_/17,1/_,_/_,_/_,_/17,1/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","10,1/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/12,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/14,1/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,_/_,_/19,1/_,_/_,_/_,_/_,_/16,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/0,1/_,_/0,1/_,17/0,1/_,_/0,1/_,17/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/_,_/0,1/_,17/0,1/_,17/_,_/_,17/0,1/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,17/5,1/_,17/_,_/_,_/3,1/_,17/3,1/_,17/3,1/_,17/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","14","12,1/13,1/_,_/12,1/10,1/12,1/13,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/10,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/11,1/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","9,1/_,_/_,_/_,_/_,_/_,_/10,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/7,1/_,_/_,17/_,_/_,17/_,_/_,17/_,_/8,1/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/3,1/_,_/_,_/3,1/_,_/1,1/_,17/1,1/_,17/1,1/_,17/1,1/_,17/1,1/_,17/1,1/_,_/_,_/1,1/_,17/1,1/_,17/1,1/_,17/1,1/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","15","9,1/10,1/_,_/9,1/7,1/9,1/10,1/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/11,4/_,17/_,_/8,1/10,1/11,1/13,1/15,1/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/11,4/_,17/11,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/12,4/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","11,1/_,_/_,_/_,_/_,_/_,_/12,1/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/13,4/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/0,1/_,_/_,_/0,1/_,_/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","16","11,1/_,_/_,_/10,1/11,1/13,1/15,1/13,1/11,1/_,_/_,_/10,1/11,1/13,1/15,1/13,1/_,_/11,1/_,_/_,_/10,1/11,1/13,1/15,1/16,1/18,1/17,1/18,1/17,1/18,1/15,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/11,1/13,1/_,_/_,_/_,_/_,_/_,_/_,_/11,1/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/11,1/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/18,1/16,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","0,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/0,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/0,1/_,_/_,_/_,_/0,1/_,_/_,_/_,_/0,1/_,_/_,_/_,_/0,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/13,1/_,_/_,_/_,_/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/13,1/_,_/_,_/_,_/13,1/_,_/_,_/_,_/18,1/_,_/_,_/_,_/18,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/18,1/_,_/_,_/_,_/18,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","17","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,23/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","15,1/_,_/_,_/_,_/_,_/_,_/18,1/_,_/17,1/18,0/_,_/17,1/18,1/17,0/_,_/18,1/17,1/18,1/_,_/17,1/15,1/17,1/_,_/15,1/_,23/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,23/0,3/_,17/_,_/_,_/_,_/_,_/10,1/12,1/10,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/15,1/_,_/15,1/_,_/15,1/_,_/_,_/_,_/_,_/17,0/_,_/_,_/_,_/17,0/_,_/_,_/_,_/17,1/_,_/_,_/17,1/_,_/15,1/_,23/13,3/_,17/_,_/10,1/12,1/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/17,1/_,_/_,_/_,_/17,1/_,_/_,_/_,_/_,_/_,_/16,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/16,1/_,_/_,_/17,1/_,23/13,3/_,17/13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","17,1/_,_/_,_/_,_/17,1/_,_/_,_/_,_/17,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/17,1/_,_/_,_/_,_/_,_/_,_/_,_/18,1/_,23/11,3/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","18","_,_/_,_/_,_/_,_/_,_/1,1/3,1/1,1/_,_/_,_/_,_/_,_/_,_/1,1/3,1/1,1/_,_/_,_/_,_/_,_/_,_/_,_/1,1/3,1/1,1/_,_/_,_/_,_/_,_/_,_/1,1/3,1/1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/4,1/_,_/_,_/_,_/4,1/_,_/1,1/3,1/4,1/_,_/_,_/_,_/_,_/4,1/_,_/1,1/3,1/4,1/_,_/_,_/_,_/4,1/_,_/1,1/3,1/4,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","8,1/_,_/5,1/7,1/_,_/_,_/_,_/_,_/_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/8,1/_,_/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/1,1/_,_/_,_/_,_/1,1/_,_/_,_/_,_/1,1/_,_/_,_/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/1,1/_,_/_,_/_,_/1,1/_,_/_,_/_,_/1,1/_,_/_,_/_,_/1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/3,1/_,_/_,_/_,_/3,1/_,_/_,_/_,_/3,1/_,_/_,_/_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","19","_,_/_,_/_,_/_,_/_,_/1,1/3,1/4,1/6,1/8,1/10,1/11,1/13,1/15,1/16,1/17,1/_,_/18,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/10,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","4,1/_,_/1,1/3,1/4,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/15,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/7,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/1,1/_,_/1,1/_,_/_,_/_,_/_,_/_,_/3,1/_,_/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","1,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/6,1/_,_/_,_/1,1/_,_/_,_/8,1/_,_/8,1/_,_/_,_/2,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/3,1/11,1/6,1/_,_/3,1/_,_/_,_/_,_/4,1/_,_/7,1/_,_/4,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","20","13,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/1,1/_,17/1,1/_,17/1,1/_,17/1,1/_,17/1,2/0,2/_,_/_,_/_,_/5,1/5,1/5,1/5,1/5,2/5,2/5,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/2,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/3,2/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/3,2/_,_/2,2/2,1/2,1/2,1/2,1/2,2/3,2/5,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","10,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/0,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/2,1/_,17/2,1/_,17/2,1/_,17/2,1/_,17/2,2/2,2/2,2/_,_/2,2/2,1/2,1/2,1/2,1/2,2/2,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/0,1/3,1/_,_/3,1/0,1/3,1/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/3,2/0,1/_,17/0,1/_,17/0,1/_,17/0,1/_,17/0,2/2,2/3,2/_,_/5,2/5,1/5,1/5,1/5,1/5,2/3,2/7,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","0,1/8,1/_,_/_,_/0,1/_,_/_,_/_,_/4,1/0,1/_,_/0,1/_,_/0,1/_,_/0,1/_,_/5,2/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/0,2/_,_/_,_/_,_/_,_/_,_/_,_/7,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/4,1/_,_/4,1/_,_/4,1/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
"22","21","5,2/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/0,2/_,_/_,_/_,_/5,1/_,17/5,1/_,17/5,1/_,17/5,1/_,17/5,2/5,2/5,2/_,_/5,1/_,17/5,1/_,17/5,2/1,2/_,_/_,17/6,1/_,17/6,2/3,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","6,2/6,1/_,17/6,1/_,17/6,1/_,17/6,1/_,17/6,2/_,_/_,_/_,_/2,2/2,1/_,17/2,1/_,17/2,1/_,17/2,1/_,17/2,2/3,2/5,2/_,_/6,1/_,17/6,1/_,17/6,2/3,2/_,_/_,17/8,1/_,17/8,2/3,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/7,2/_,_/2,2/2,1/_,17/2,1/_,17/2,1/_,17/2,1/_,17/2,2/2,2/_,_/_,_/_,_/_,17/_,_/_,17/_,_/2,2/_,_/_,17/0,1/_,17/0,2/3,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/7,1/_,17/7,1/_,17/7,1/_,17/7,1/_,17/7,2/7,2/7,2/_,_/5,2/5,1/_,17/5,1/_,17/5,1/_,17/5,1/_,17/5,2/3,2/7,2/_,_/_,_/_,17/3,1/_,17/3,2/3,2/_,_/_,17/0,1/_,17/0,2/5,2/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","5,2/5,1/_,17/5,1/_,17/5,1/_,17/5,1/_,17/5,2/7,2/8,2/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/7,2/_,_/_,_/_,17/5,1/_,17/5,2/_,_/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/","_,_/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/5,2/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,17/_,_/_,17/_,_/_,_/3,1/_,17/_,_/_,17/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/_,_/"
